Origin Time,Latitude,Longitude,Magnitude,Depth,Region
22-11-2016 03:54:25 WIB,0.78,97.23,3.6,10 Km,sumatera-Indonesia
20-11-2016 01:11:11 WIB,-9.54,117.84,4.5,20 Km,111 Km Tenggara Sumbawa - NTB
20-11-2016 00:36:26 WIB,3.50,126.08,4.9,96 Km,"Talaud Islands, Indonesia"
19-11-2016 17:18:35 WIB,-2.86,141.04,4.8,10 Km,37km TimurLaut Kab Keerom-PAPUA-Indonesia
18-11-2016 13:58:40 WIB,-2.17,100.61,4.2,17 Km,41 Km BaratDaya AirHaji-Sumbar
18-11-2016 09:19:29 WIB,-8.87,110.58,5.3,10 Km,"Java,Indonesia"
16-11-2016 22:18:38 WIB,0.41,98.59,3.7,10 Km,sumatera-Indonesia
16-11-2016 22:10:11 WIB,-9.19,113.09,5.8,91 Km,"South of Java, Indonesia"
16-11-2016 13:36:27 WIB,-2.27,120.95,4.1,10 Km,"di Darat, 42 km Barat Laut Malili-SULSEL"
16-11-2016 08:31:37 WIB,-2.25,120.93,3.6,10 Km,"di Darat, 45 km Barat Laut Malili-SULSEL"
16-11-2016 08:06:58 WIB,1.21,126.94,3.6,20 Km,Northern Molucca Sea
15-11-2016 19:41:13 WIB,-8.24,109.28,4.7,55 Km,64 km Tenggara Cilacap - Jawa Tengah
15-11-2016 19:41:10 WIB,-8.36,109.22,4.7,10 Km,74 km Tenggara Cilacap - Jawa Tengah
11-11-2016 21:12:37 WIB,-4.32,122.88,4.0,10 Km,didarat 49 KM Tenggara Kendari-SULTRA
11-11-2016 07:26:44 WIB,-9.03,111.29,5.2,10 Km,"South of Java, Indonesia"
10-11-2016 18:27:41 WIB,-2.97,127.86,3.8,14 Km,38 km Barat Piru
10-11-2016 15:15:31 WIB,-8.97,111.33,5.0,10 Km,Java-Indonesia
09-11-2016 11:05:39 WIB,-7.31,106.19,4.5,29 Km,83 Km BaratDaya LEBAK-BANTEN
08-11-2016 10:17:44 WIB,-1.13,126.96,3.7,13 Km,80 km Barat Obi-MALUT
08-11-2016 04:31:28 WIB,-8.13,104.77,5.8,42 Km,"Southwest of Sumatra, Indonesia"
06-11-2016 12:24:07 WIB,-6.55,130.11,5.0,166 Km,Banda Sea
06-11-2016 06:44:14 WIB,-7.25,107.54,4.2,10 Km,15 Km BaratDaya KAB. Bandung - Jabar
06-11-2016 05:48:10 WIB,-9.19,119.08,4.4,80 Km,102 Km Tenggara Dompu - NTB
05-11-2016 06:26:42 WIB,2.82,95.21,5.2,10 Km,92 km BL Kab. Simelue
04-11-2016 12:08:07 WIB,-7.55,111.30,4.9,19 Km,45 km Barat Laut Madiun - Jawa
04-11-2016 00:42:29 WIB,-2.40,120.99,3.9,27 Km,didarat 28 KM BaratLaut LUWU TIMUR-SULSEL
03-11-2016 14:59:50 WIB,-6.26,103.60,3.8,10 Km,124 Km BaratDaya PESISIRBARAT-LAMPUNG
02-11-2016 03:53:43 WIB,-9.43,116.28,4.4,47 Km,81 km Tenggara LOMBOKTENGAH-NTB
31-12-2016 22:01:21 WIB,5.21,94.47,4.9,54 Km,"Northern Sumatra, Indonesia"
30-12-2016 05:30:19 WIB,-9.19,118.61,6.2,98 Km,"Sumbawa Region, Indonesia"
27-12-2016 01:24:36 WIB,04.04,95.94,4.8,61 Km,"Northern Sumatra, Indonesia"
26-12-2016 05:00:01 WIB,-0.99,131.03,3.9,13 Km,SORONG-PAPUA-BARAT
26-12-2016 03:00:01 WIB,-0.99,131.03,3.9,10 Km,28km BaratDaya SORONG-PAPUABARAT-Indonesia
25-12-2016 13:23:57 WIB,-8.28,119.04,5.7,10 Km,38 Km Timur Laut Bima- NTB
22-12-2016 09:55:44 WIB,-2.71,128.4,4.5,10 Km,45 km Timurlaut Piru
21-12-2016 07:17:17 WIB,-7.75,128.01,6.6,173 Km,45 km Utara Tiakur
20-12-2016 21:12:20 WIB,-1.01,131.28,3.8,10 Km,9 km Barat Daya Kab Sorong-PAPUA BARAT-Indonesia
20-12-2016 20:42:18 WIB,-1.02,131.39,4.3,10 Km,4 km Tenggara Kab Sorong-PAPUA BARAT-Indonesia
19-12-2016 02:24:26 WIB,5.90,93.52,5.2,10 Km,Off West Coast of Northern Sumatra
17-12-2016 07:36:47 WIB,5.27,96.05,4.6,12 Km,20 km BaratLaut KAB PIDIEJAYA-ACEH
17-12-2016 07:36:46 WIB,5.23,96.22,4.3,11 Km,"Northern Sumatra, Indonesia"
16-12-2016 21:58:04 WIB,-5.96,129.68,5.2,203 Km,Banda Sea
16-12-2016 08:35:49 WIB,-2.73,128.12,4.9,10 Km,37 km Utara Piru
15-12-2016 23:58:31 WIB,-8.18,107.90,4.8,22 Km,64 Km BaratDaya KAB TASIKMALAYA-JABAR
13-12-2016 18:28:46 WIB,-7.33,106.58,4.9,95 Km,"Java, Indonesia"
13-12-2016 16:46:40 WIB,-2.4,133.74,5.1,19 Km,"Irian Jaya Region, Indonesia"
13-12-2016 08:45:59 WIB,5.18,96.34,3.7,10 Km,72 km TimurLaut KAB PIDIEJAYA-ACEH
12-12-2016 07:46:25 WIB,-1.67,121.25,4.7,16 Km,"Sulawesi, Indonesia"
12-12-2016 07:46:23 WIB,-1.53,120.95,4.5,8 Km,"Darat, 14 Km Barat Daya Tombiano Kab."
11-12-2016 09:50:36 WIB,5.29,96.25,5.2,21 Km,"Northern Sumatra, Indonesia"
09-12-2016 15:16:56 WIB,-2.15,121.07,4.4,10 Km,"Darat, 57 Km BaratLaut Luwu Timur SUL-SEL"
09-12-2016 12:44:32 WIB,5.19,96.14,4.1,10 Km,7 km BaratLaut KAB PIDIEJAYA-ACEH
09-12-2016 11:34:00 WIB,5.29,96.12,3.9,10 Km,17 km BaratLaut KAB PIDIEJAYA-ACEH
09-12-2016 09:26:33 WIB,-1.98,120.97,4.8,16 Km,2 km Utara Tomata Kab. Morowali Utara
09-12-2016 02:29:44 WIB,5.32,96.15,3.7,10 Km,19 km Baratlaut KAB PIDIEJAYA-ACEH
08-12-2016 14:21:50 WIB,5.29,96.04,4.5,10 Km,22 km BaratLaut KAB PIDIEJAYA-ACEH
07-12-2016 23:05:42 WIB,5.20,96.09,4.7,10 Km,"Northern Sumatra, Indonesia"
07-12-2016 20:42:35 WIB,-2.94,128.83,5.3,10 Km,Ceram Sea
07-12-2016 15:36:19 WIB,1.16,126.46,4.7,10 Km,121km BaratLaut Tidore-KEP.MALUT
07-12-2016 05:03:36 WIB,5.25,96.24,6.5,15 Km,"Northern Sumatra, Indonesia"
05-12-2016 08:13:04 WIB,-7.35,123.42,6.1,517 Km,Banda Sea
04-12-2016 14:19:18 WIB,-8.08,128.69,4.6,10 Km,84 km Timur Tiakur
04-12-2016 12:24:07 WIB,4.49,127.81,5.6,160 Km,"Talaud Islands, Indonesia"
03-12-2016 17:34:38 WIB,-3.11,135.41,4.5,7 Km,29km BaratLaut Kab Nabire-PAPUA-Indonesia
02-12-2016 16:11:41 WIB,-9.63,117.49,5.1,64 Km,"Sumbawa Region, Indonesia"
31-01-2017 22:10:37 WIB,3.23,98.49,3.7,10 Km,28 km TimurLaut KAB.KARO-SUMUT
31-01-2017 05:25:24 WIB,5.16,93.64,4.6,10 Km,BANDA ACEH II MMI
30-01-2017 14:27:20 WIB,3.26,98.43,3.9,10 Km,25 km TimurLaut KAB.KARO-SUMUT
29-01-2017 18:57:24 WIB,-9.73,112.87,4.9,10 Km,dilaut 166 km Tenggara Kab. MALANG-JATIM
29-01-2017 13:36:50 WIB,-9.45,116.39,4.1,36 Km,81 km Tenggara LOMBOKTENGAH-NTB
27-01-2017 07:08:54 WIB,-2.15,105.88,4.3,91 Km,Bangka-Babel
27-01-2017 07:08:52 WIB,-1.91,105.24,4.1,10 Km,Bangka-Babel
27-01-2017 05:07:32 WIB,-1.40,134.28,3.6,10 Km,SORONG-PAPUA-BARAT
27-01-2017 00:50:10 WIB,-7.97,107.01,4.9,14 Km,117 Km Selatan SUKABUMI-JABAR
25-01-2017 20:49:01 WIB,-5.81,133.71,5.2,22 Km,"Aru Islands Region, Indonesia"
24-01-2017 16:19:28 WIB,-0.98,120.16,4.6,25 Km,"Parigi, Sulteng Indonesia"
24-01-2017 11:57:40 WIB,-1.44,99.77,4.2,12 Km,"kepulauan Mentawai, Sumbar Indonesia"
23-01-2017 13:12:15 WIB,-8.57,105.89,5.1,12 Km,"South of Java, Indonesia"
21-01-2017 13:30:49 WIB,-6.22,130.41,5.2,123 Km,Banda Sea
21-01-2017 12:16:34 WIB,2.83,128.21,5.7,54 Km,"Halmahera, Indonesia"
20-01-2017 05:54:57 WIB,-8.27,119.79,4.9,160 Km,53 Km BL Manggarai Barat-Indonesia
16-01-2017 19:42:12 WIB,3.37,98.46,5.6,10 Km,"Northern Sumatra, Indonesia"
15-01-2017 10:44:12 WIB,-9.34,115.61,4.3,104 Km,68 km Tenggara KLUNGKUNG- BALI
14-01-2017 18:41:21 WIB,1.29,126.39,5.3,47 Km,Northern Molucca Sea
13-01-2017 23:39:26 WIB,-0.09,125.12,5.5,68 Km,Southern Molucca Sea
13-01-2017 23:39:24 WIB,-0.11,125.12,5.5,10 Km,117km Tenggara BolaangMongondowTimur-SULUT
13-01-2017 21:24:59 WIB,-7.99,110.41,3.6,10 Km,"14 Km Tenggara Bantul yogyakarta, Indonesia"
13-01-2017 16:23:42 WIB,0.73,100.42,5.0,233 Km,"Northern Sumatra, Indonesia"
13-01-2017 02:45:00 WIB,-7.60,106.94,4.6,18 Km,74 Km Tenggara KOTA SUKABUMI-JABAR
13-01-2017 02:19:57 WIB,5.38,94.68,5.1,98 Km,"Northern Sumatra, Indonesia"
12-01-2017 20:29:07 WIB,-5.38,102.70,5.1,42 Km,"Southern Sumatra, Indonesia"
12-01-2017 15:50:32 WIB,5.24,96.17,3.6,10 Km,Aceh
12-01-2017 09:25:40 WIB,-8.62,118.89,3.8,107 Km,23 Km Tenggara Bima- NTB
10-01-2017 14:51:07 WIB,-6.62,130.08,4.3,198 Km,Banda Sea
10-01-2017 13:13:48 WIB,4.44,122.70,7.3,618 Km,Celebes Sea
09-01-2017 19:41:28 WIB,2.56,127.23,5.1,68 Km,Northern Molucca Sea
09-01-2017 19:41:26 WIB,2.58,127.21,5.0,10 Km,Northern Molucca Sea
09-01-2017 18:28:37 WIB,-1.72,100.28,5.3,69 Km,"Southern Sumatra, Indonesia"
08-01-2017 09:46:49 WIB,-3.18,135.65,4.8,9 Km,26 km Timur Laut NABIRE-PAPUA-Indonesia
07-01-2017 16:11:59 WIB,-9.54,120.12,5.2,82 Km,"Sumba Region, Indonesia"
07-01-2017 09:38:32 WIB,5.72,126.67,5.1,49 Km,"Mindanao, Philippines"
06-01-2017 18:03:32 WIB,1.44,98.05,4.6,25 Km,52 km TimurLaut GUNUNGSITOLI-SUMUT
06-01-2017 17:24:59 WIB,1.34,98.06,5.5,60 Km,"Northern Sumatra, Indonesia"
06-01-2017 13:15:55 WIB,-2.83,101.53,4.9,87 Km,53_km_Tenggara_Mukomuko_BENGKULU
04-01-2017 17:37:48 WIB,-6.44,130.13,5.2,154 Km,Banda Sea
04-01-2017 16:08:41 WIB,-8.19,108.30,4.2,31 Km,62 km Tenggara KAB.TASIKMALAYA-JABAR
03-01-2017 10:19:18 WIB,-8.21,106.88,4.5,10 Km,125 km BaratDaya GARUT-JABAR
03-01-2017 04:02:27 WIB,-8.94,108.70,5.0,52 Km,"Java, Indonesia"
03-01-2017 04:02:25 WIB,-8.88,108.72,5.1,10 Km,"Java, Indonesia"
01-01-2017 21:12:09 WIB,3.84,128.69,5.0,107 Km,"North of Halmahera, Indonesia"
01-01-2017 07:13:25 WIB,2.82,127.56,4.9,77 Km,Northern Molucca Sea
01-01-2017 07:13:24 WIB,2.82,127.40,5.0,10 Km,Northern Molucca Sea
28-02-2017 13:44:34 WIB,-2.35,121.33,3.7,10 Km,Soroako I SIG
28-02-2017 11:59:20 WIB,3.32,98.40,3.6,10 Km,28 km Timurlaut Kab.Karo-Sumut
28-02-2017 09:34:12 WIB,1.44,126.62,4.6,15 Km,108km BaratLaut HALMAHERABARAT
26-02-2017 22:22:00 WIB,-4.28,101.97,4.9,53 Km,"Southern Sumatra, Indonesia"
24-02-2017 07:58:32 WIB,-2.95,139.55,4.3,10 Km,"di Darat, 72 Km Utara Yalimo-PAPUA"
24-02-2017 00:42:03 WIB,-8.65,117.52,4.5,10 Km,"17 km Timur Laut Sumbawa,NTB"
23-02-2017 11:38:30 WIB,-4.25,102.79,3.9,85 Km,71 km Selatan Kepahiang-Bengkulu
19-02-2017 22:39:41 WIB,-8.08,108.01,4.8,10 Km,49 Km BaratDaya KAB.TASIKMALAYA-JABAR
19-02-2017 22:14:08 WIB,-6.55,104.63,5.1,60 Km,"Sunda Strait, Indonesia"
19-02-2017 18:35:37 WIB,-9.12,116.62,4.5,10 Km,"36 km Barat Daya Kab-Sumbawa Barat, NTB"
17-02-2017 12:04:28 WIB,4.51,96.35,4.9,16 Km,22 km Timur Laut Kab-Aceh Barat
16-02-2017 02:53:29 WIB,5.21,96.13,5.4,12 Km,"Northern Sumatra, Indonesia"
15-02-2017 04:47:54 WIB,-6.90,106.82,4.0,10 Km,12 km BaratLaut KOTA SUKABUMI-JABAR
14-02-2017 03:49:40 WIB,3.30,98.49,3.8,10 Km,27 km BaratDaya Kab Deliserdang -SUMUT
14-02-2017 03:35:59 WIB,3.33,98.48,5.2,10 Km,"Northern Sumatra, Indonesia"
14-02-2017 00:17:27 WIB,3.26,98.63,4.2,10 Km,19 km BaratDaya Kab Deliserdang -SUMUT
14-02-2017 00:11:19 WIB,3.37,98.51,4.7,10 Km,22 km BaratDaya Kab Deliserdang -SUMUT
13-02-2017 15:12:47 WIB,-7.93,108.23,5.4,60 Km,"Java, Indonesia"
13-02-2017 13:36:35 WIB,3.31,98.54,4.2,10 Km,6 km Barat SIBOLANGIT-SUMUT
13-02-2017 10:08:35 WIB,-8.44,117.68,5.2,207 Km,42 km Timur Laut Sumbawa - NTB
12-02-2017 11:25:08 WIB,-9.73,115.62,5.2,10 Km,111 km Tenggara Klungkung-BALI
11-02-2017 11:24:41 WIB,3.31,98.55,4.2,10 Km,21 km BaratDaya KAB.DELISERDANG-SUMUT
10-02-2017 05:04:27 WIB,3.30,98.48,4.3,10 Km,28 km BaratDaya KAB.DELISERDANG-SUMUT
10-02-2017 04:50:52 WIB,3.32,98.48,4.5,10 Km,27 km BaratDaya KAB.DELISERDANG-SUMUT
10-02-2017 01:00:09 WIB,3.34,98.50,4.5,10 Km,24 km BaratDaya KAB.DELISERDANG-SUMUT
09-02-2017 09:21:53 WIB,-2.39,140.81,5.1,43 Km,Near North Coast of Irian Jaya
08-02-2017 18:59:59 WIB,-4.64,139.24,4.7,132 Km,13 km Barat Yahukimo-PAPUA-Indonesia
08-02-2017 17:51:25 WIB,-2.61,139.30,5.0,17 Km,Near North Coast of Irian Jaya
08-02-2017 01:21:47 WIB,-8.73,113.08,4.9,141 Km,58 Km Java-Indonesia
08-02-2017 00:21:49 WIB,-8.52,113.11,4.9,126 Km,ya Lumajang - Jatim
04-02-2017 09:17:36 WIB,-2.49,139.97,4.9,10 Km,61 km Barat Laut KAB.JAYAPURA -PAPUA -Indonesia
03-02-2017 18:47:38 WIB,-8.54,121.70,5.1,176 Km,34 Km Flores Region-Indonesia
03-02-2017 14:02:00 WIB,-0.91,131.09,4.2,10 Km,SORONG-PAPUA-BARAT
03-02-2017 13:50:28 WIB,-0.90,131.27,4.5,10 Km,SORONG-PAPUA-BARAT
03-02-2017 00:38:57 WIB,-0.79,131.19,3.5,13 Km,11 km Barat Laut Kota Sorong-PAPUA BARAT-Indonesia
02-02-2017 01:05:53 WIB,-0.65,131.47,4.7,10 Km,34 km Timur Laut Kota Sorong-PAPUA BARAT-Indonesia
31-03-2017 18:21:01 WIB,0.32,120.62,5.6,98 Km,Sulawesi
31-03-2017 10:49:16 WIB,-4.54,102.08,5.0,45 Km,Southern Sumatra-Indonesia
31-03-2017 10:49:15 WIB,-4.49,102.16,5.1,16 Km,"Southern Sumatra, Indonesia"
30-03-2017 15:51:09 WIB,-4.34,102.41,4.9,34 Km,46 Km Barat Daya SELUMA-BENGKULU
29-03-2017 15:54:58 WIB,-2.12,128.01,5.2,25 Km,Ceram Sea
29-03-2017 15:54:57 WIB,-2.12,128.01,5.1,13 Km,Ceram Sea
29-03-2017 15:20:14 WIB,-0.09,123.44,5.0,115 Km,"Minahassa Peninsula, Sulawesi"
29-03-2017 15:20:13 WIB,-0.03,123.38,4.9,142 Km,"Minahassa Peninsula, Sulawesi"
29-03-2017 10:30:26 WIB,2.73,126.07,5.3,117 Km,Northern Molucca Sea
27-03-2017 20:15:26 WIB,0.54,98.38,5.0,50 Km,"Northern Sumatra, Indonesia"
27-03-2017 20:15:25 WIB,0.46,98.30,5.1,58 Km,"Northern Sumatra, Indonesia"
26-03-2017 03:03:56 WIB,-3.06,136.94,4.8,32 Km,"Irian Jaya, Indonesia"
26-03-2017 03:03:55 WIB,-3.09,136.94,5.0,20 Km,"Papua, Indonesia"
25-03-2017 21:57:28 WIB,-2.94,136.92,5.5,90 Km,"Papua Region, Indonesia"
25-03-2017 21:57:27 WIB,-3.13,136.87,5.4,43 Km,"Irian Jaya, Indonesia"
23-03-2017 21:35:35 WIB,-8.22,107.85,4.9,64 Km,"Java, Indonesia"
22-03-2017 15:02:27 WIB,-6.87,129.80,5.0,154 Km,Banda Sea
22-03-2017 15:02:26 WIB,-6.86,129.95,5.2,172 Km,Banda Sea
22-03-2017 06:10:27 WIB,-8.88,115.24,6.4,117 Km,"Bali Region, Indonesia"
21-03-2017 20:13:40 WIB,-6.22,104.30,5.1,54 Km,"Sunda Strait, Indonesia"
21-03-2017 20:13:37 WIB,-6.23,104.32,5.3,11 Km,"Sunda Strait, Indonesia"
20-03-2017 22:55:56 WIB,-7.9,128.26,5.0,110 Km,Banda Sea
18-03-2017 23:56:40 WIB,-8.16,107.89,4.8,43 Km,"Java, Indonesia"
18-03-2017 23:56:39 WIB,-8.13,107.86,5.0,10 Km,"Java, Indonesia"
18-03-2017 22:06:02 WIB,-2.55,139.31,5.0,29 Km,Near North Coast of Irian Jaya
18-03-2017 22:06:00 WIB,-2.00,139.49,5.1,27 Km,Near North Coast of Papua
17-03-2017 01:39:26 WIB,-11.61,114.47,5.4,16 Km,"South of Bali, Indonesia"
17-03-2017 01:39:25 WIB,-11.61,114.55,5.4,10 Km,"South of Bali, Indonesia"
14-03-2017 20:13:38 WIB,3.51,95.82,5.2,46 Km,Off West Coast of Northern Sumatra
14-03-2017 20:13:34 WIB,3.56,95.45,5.2,78 Km,Off West Coast of Northern Sumatra
14-03-2017 16:13:26 WIB,-3.19,137.64,4.8,60 Km,"Irian Jaya, Indonesia"
14-03-2017 16:13:23 WIB,-3.19,137.70,5.0,10 Km,"Papua, Indonesia"
14-03-2017 12:55:21 WIB,0.68,121.19,5.4,81 Km,"Minahassa Peninsula, Sulawesi"
14-03-2017 11:36:29 WIB,-5.73,110.11,4.8,540 Km,Java Sea
14-03-2017 09:51:15 WIB,06.01,92.16,5.9,10 Km,"Nicobar Islands, India Region"
11-03-2017 21:04:50 WIB,-6.87,130.41,5.3,127 Km,Banda Sea
08-03-2017 08:38:44 WIB,2.35,128.61,5.3,57 Km,"Halmahera, Indonesia"
08-03-2017 08:38:42 WIB,2.40,128.52,5.4,10 Km,"Halmahera, Indonesia"
07-03-2017 22:45:37 WIB,-6.42,102.10,5.5,13 Km,"Southwest of Sumatra, Indonesia"
01-03-2017 13:59:41 WIB,-6.45,130.02,5.3,156 Km,Banda Sea
30-04-2017 23:37:29 WIB,0.73,98.40,4.7,50 Km,"Northern Sumatra, Indonesia"
30-04-2017 21:33:50 WIB,-9.73,114.93,4.7,29 Km,129 km Barat Daya Klungkung - BALI
30-04-2017 00:52:23 WIB,0.75,99.55,4.8,10 Km,"Northern Sumatra, Indonesia"
29-04-2017 17:02:16 WIB,-9.62,111.83,5.5,23 Km,"South of Java, Indonesia"
29-04-2017 04:19:11 WIB,-1.08,120.18,3.6,4 Km,40 km tenggara Palu SulTeng
29-04-2017 03:23:20 WIB,5.45,125.14,7.3,43 Km,"Mindanao, Philippines"
29-04-2017 03:23:19 WIB,5.49,125.14,6.8,48 Km,"Mindanao, Philippines"
29-04-2017 03:23:17 WIB,5.45,125.00,7.1,10 Km,"Mindanao, Philippines"
28-04-2017 13:48:46 WIB,-2.17,121.14,4.4,143 Km,108 Km Timur Laut Luwu Utara Sul-sel
27-04-2017 14:03:13 WIB,-8.83,112.49,4.7,29 Km,89 Km Tenggara Blitar - JATIM
26-04-2017 11:52:02 WIB,1.51,128.16,5.1,93 Km,"Halmahera, Indonesia"
25-04-2017 04:28:56 WIB,-6.29,105.27,4.9,10 Km,"Sunda Strait, Indonesia"
24-04-2017 13:13:50 WIB,-0.1,125.27,5.1,53 Km,Southern Molucca Sea
24-04-2017 01:01:11 WIB,-8.07,107.83,5.0,63 Km,"Java, Indonesia"
24-04-2017 01:01:10 WIB,-8.10,107.86,5.4,13 Km,"Java, Indonesia"
23-04-2017 03:54:30 WIB,-7.08,105.44,4.4,16 Km,106 Km Barat Daya LEBAK-BANTEN
21-04-2017 22:06:50 WIB,-8.72,118.83,4.5,113 Km,29 Km Tenggara Bima-NTB
21-04-2017 11:00:30 WIB,-2.12,99.61,5.1,42 Km,"Southern Sumatra, Indonesia"
21-04-2017 11:00:28 WIB,-2.12,99.55,5.3,20 Km,"Southern Sumatra, Indonesia"
20-04-2017 23:54:01 WIB,-1.09,119.84,4.7,19 Km,"Di Darat 6 Km BaratDaya Kaleke,Sigi-SULTENG"
20-04-2017 18:05:13 WIB,-1.47,134.16,3.6,10 Km,Di Darat 69 Km Tenggara Manokwari -
19-04-2017 20:40:20 WIB,1.56,128.27,4.5,59 Km,34 km Tenggara TOBELO- MALUT
19-04-2017 15:06:51 WIB,0.58,126.99,3.8,16 Km,47 km BaratDaya TERNATE- MALUT
18-04-2017 21:47:32 WIB,0.72,127.40,3.7,8 Km,7 km BaratLaut TIDORE - MALUT
16-04-2017 19:48:59 WIB,-8.82,118.93,4.7,100 Km,44 Km Tenggara Bima-NTB
13-04-2017 23:05:53 WIB,5.54,127.20,5.1,72 Km,Philippine Islands Region
12-04-2017 00:41:26 WIB,5.54,127.22,4.9,80 Km,Philippine Islands Region
11-04-2017 21:42:13 WIB,5.94,126.71,5.2,171 Km,"Mindanao, Philippines"
11-04-2017 18:22:46 WIB,5.73,127.32,5.0,109 Km,Philippine Islands Region
11-04-2017 15:08:22 WIB,-6.76,130.54,5.1,136 Km,Banda Sea
11-04-2017 07:02:07 WIB,-0.81,131.04,4.1,2.4 Km,24 km Barat Sorong
10-04-2017 22:46:40 WIB,-0.81,99.8,3.7,34 Km,43 Km BaratDaya Pariaman-Sumbar
10-04-2017 20:23:55 WIB,-0.13,100.2,3.6,10 Km,10 Km Timur Laut Agam-Sumbar
10-04-2017 18:08:16 WIB,5.71,127.26,5.1,95 Km,194 Km Timur Laut Kep.Talaud-SULUT
10-04-2017 17:38:53 WIB,5.66,127.33,5.8,72 Km,188 Km Timur Laut Kep.Talaud-SULUT
08-04-2017 15:17:13 WIB,-8.10,112.59,3.7,5 Km,Malang - Jawa Timur
08-04-2017 01:25:30 WIB,-9.40,115.49,4.6,72 Km,72 Km Barat Daya Klungkung-Bali
07-04-2017 11:41:34 WIB,-3.42,101.87,4.1,47 Km,7 Km Tenggara Ketahun-BENGKULU
06-04-2017 11:44:12 WIB,-9.26,115.49,4.4,76 Km,59 Km From Klungkung-Bali
04-04-2017 21:44:55 WIB,-2.96,140.36,3.7,14 Km,44 Km Barat Laut Keerom
03-04-2017 20:09:30 WIB,-3.49,102.51,3.8,10 Km,3 Km Barat Daya CURUP-BENGKULU
03-04-2017 08:00:52 WIB,1.98,127.83,3.9,8 Km,35 km BaratLaut TOBELO-MALUT
02-04-2017 20:55:15 WIB,-3.18,101.44,5.4,49 Km,"SOUTHERN SUMATERA,INDONESIA"
01-04-2017 23:50:27 WIB,-4.07,134.13,4.7,125 Km,"di Laut, 59 Km Tenggara Kaimana-PAPUA BARAT"
01-04-2017 20:55:15 WIB,-3.18,101.44,5.4,49 Km,"SOUTHERN SUMATERA,INDONESIA"
01-04-2017 11:50:27 WIB,-4.07,134.13,4.7,125 Km,"di Laut, 59 Km Tenggara Kaimana-PAPUA BARAT"
29-05-2017 07:32:26 WIB,-2.60,121.76,3.9,10 Km,19 Km Barat Laut Morowali-SULTENG
29-05-2017 04:54:04 WIB,4.14,97.23,4.9,10 Km,"Northern Sumatra, Indonesia"
29-05-2017 03:23:40 WIB,-2.85,122.14,4.0,10 Km,31 Km Tenggara Morowali - SULTENG
28-05-2017 18:04:31 WIB,0.56,121.18,4.8,69 Km,41 km Tenggara PARIGIMOUTONG-SULTENG
28-05-2017 10:18:50 WIB,-9.63,119.55,4.4,25 Km,"Sumba Region, Indonesia"
26-05-2017 11:15:01 WIB,-10.3,118.92,5.0,53 Km,"South of Sumbawa, Indonesia"
26-05-2017 06:25:39 WIB,-2.838,122.212,4.6,83 Km,"11 Km Tenggara Bahodopi, Morowali-Sulteng"
26-05-2017 00:05:27 WIB,-3.04,119.49,4.0,31 Km,23 Km Tenggara Mamasa-SulBar
26-05-2017 00:05:24 WIB,-3.01,119.67,3.9,10 Km,22 Km Barat Laut Tana Toraja-Sulsel
25-05-2017 17:45:28 WIB,0.36,98.88,5.0,64 Km,"Northern Sumatra, Indonesia"
24-05-2017 23:44:51 WIB,-9.13,111.93,5.6,10 Km,"South of Java, Indonesia"
24-05-2017 23:44:50 WIB,-9.2,111.93,5.5,10 Km,"South of Java, Indonesia"
24-05-2017 16:10:17 WIB,-2.78,122.18,5.6,22 Km,"Sulawesi, Indonesia"
24-05-2017 16:10:16 WIB,-2.78,122.17,5.7,10 Km,"Sulawesi, Indonesia"
24-05-2017 16:10:15 WIB,-2.78,122.19,5.6,12 Km,"Sulawesi, Indonesia"
24-05-2017 03:59:52 WIB,-2.24,139.82,4.6,10 Km,Near North Coast of Irian Jaya
21-05-2017 12:54:57 WIB,-1.99,133.72,4.4,10 Km,dirasakan III MMI di Bintuni
20-05-2017 10:11:26 WIB,-3.45,120.77,4.1,20 Km,36.7 Km Barat Laut Lasusua-SULTRA
19-05-2017 18:44:03 WIB,-1.13,126.88,5.0,11 Km,Southern Molucca Sea
19-05-2017 00:51:45 WIB,-3.47,102.38,3.9,113 Km,14 Km Barat Daya CURUP-BENGKULU
15-05-2017 01:29:11 WIB,-8.12,115.32,3.7,10 Km,33 km BaratLaut KARANGASEM-BALI
13-05-2017 19:34:58 WIB,-4.86,129.75,4.6,161 Km,40 km Baratdaya Banda-MALTENG
12-05-2017 23:27:57 WIB,-0.97,119.66,3.7,16 Km,dirasakan di Palu I SIG ( I-II
12-05-2017 18:06:04 WIB,1.99,98.99,4.7,97 Km,13 km Baratdaya TAPUT-SUMUT
12-05-2017 04:46:14 WIB,-6.64,130.18,5.2,165 Km,Banda Sea
11-05-2017 15:51:34 WIB,-7.82,107.09,5.0,31 Km,"Java, Indonesia"
11-05-2017 03:04:20 WIB,-0.16,119.66,3.9,10 Km,"33 km Barat Laut Donggala, Sulteng"
11-05-2017 02:28:13 WIB,-0.16,119.66,3.6,10 Km,"33 km Barat Laut Donggala, Sulteng"
09-05-2017 16:03:38 WIB,-3.46,128.92,4.1,10 Km,14 Km Selatan Masohi-MALTENG
08-05-2017 15:33:07 WIB,2.92,124.80,5.0,272 Km,Celebes Sea
08-05-2017 07:39:46 WIB,-6.11,104.06,4.2,10 Km,"Sunda Strait, Indonesia"
08-05-2017 04:54:50 WIB,-0.08,132.71,4.2,10 Km,"Irian Jaya Region, Indonesia"
