Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,City or Regency,Province,Country,Continent,Island,Time Zone,Special Status,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths,Name,Item,Kind,Hidden
3/8/2020,ID-JI,Jawa Timur,0,2,0,-2,9,27,141,-159,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0.00,0.22,0.05,0.67,300.00%,1566.67%,1.00,,,,,
3/8/2020,ID-RI,Riau,0,0,0,0,1,0,0,1,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,0.00,0.16,0.00,0.00,0.00%,0.00%,1.00,1.00,,,,
3/9/2020,ID-BT,Banten,0,0,0,0,2,5,166,-169,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,0.00,0.19,0.00,0.47,250.00%,8300.00%,0.00,1.00,,,,
3/9/2020,ID-JK,DKI Jakarta,0,1,0,-1,45,24,139,-118,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,0.00,4.15,0.09,2.21,53.33%,308.89%,1.00,,,,,
3/9/2020,IDN,Indonesia,13,0,0,13,19,0,0,19,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.05,0.07,0.00,0.00,0.00%,0.00%,6.50,1.00,,,,
3/9/2020,ID-JB,Jawa Barat,0,0,0,0,7,1,75,-69,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.00,0.15,0.00,0.02,14.29%,1071.43%,1.00,1.00,,,,
3/9/2020,ID-JT,Jawa Tengah,0,0,0,0,1,10,17,-26,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,0.00,0.03,0.00,0.27,1000.00%,1700.00%,0.00,0.00,,,,
3/9/2020,ID-JI,Jawa Timur,0,2,27,-29,9,29,168,-188,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0.00,0.22,0.05,0.72,322.22%,1866.67%,1.00,1.00,,,,
3/9/2020,ID-RI,Riau,0,0,0,0,1,0,0,1,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,0.00,0.16,0.00,0.00,0.00%,0.00%,1.00,1.00,,,,
3/10/2020,ID-BT,Banten,0,0,8,-8,2,5,174,-177,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,0.00,0.19,0.00,0.47,250.00%,8700.00%,1.00,1.00,,,,
3/10/2020,ID-JK,DKI Jakarta,0,0,0,0,45,24,139,-118,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,0.00,4.15,0.00,2.21,53.33%,308.89%,1.00,0.00,,,,
3/10/2020,IDN,Indonesia,8,0,2,6,27,0,2,25,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.03,0.10,0.00,0.00,0.00%,7.41%,0.62,1.00,,,,
3/10/2020,ID-JB,Jawa Barat,0,0,0,0,7,1,75,-69,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.00,0.15,0.00,0.02,14.29%,1071.43%,1.00,1.00,,,,
3/10/2020,ID-JT,Jawa Tengah,0,0,0,0,1,10,17,-26,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,0.00,0.03,0.00,0.27,1000.00%,1700.00%,1.00,1.00,,,,
3/10/2020,ID-JI,Jawa Timur,0,1,19,-20,9,30,187,-208,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0.00,0.22,0.02,0.74,333.33%,2077.78%,1.00,0.50,,,,
3/10/2020,ID-RI,Riau,0,0,0,0,1,0,0,1,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,0.00,0.16,0.00,0.00,0.00%,0.00%,1.00,1.00,,,,
3/10/2020,ID-SG,Sulawesi Tenggara,1,0,0,1,1,0,0,1,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,0.38,0.38,0.00,0.00,0.00%,0.00%,,,,,,
3/11/2020,ID-BA,Bali,1,1,0,0,1,1,1,-1,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,0.24,0.24,0.24,0.24,100.00%,100.00%,,,,,,
3/11/2020,ID-BT,Banten,0,0,8,-8,2,5,182,-185,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,0.00,0.19,0.00,0.47,250.00%,9100.00%,1.00,1.00,,,,
3/11/2020,ID-JK,DKI Jakarta,0,0,0,0,45,24,139,-118,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,0.00,4.15,0.00,2.21,53.33%,308.89%,1.00,1.00,,,,
3/11/2020,IDN,Indonesia,7,1,0,6,34,1,2,31,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.03,0.13,0.00,0.00,2.94%,5.88%,0.88,,,,,
3/11/2020,ID-JB,Jawa Barat,0,1,0,-1,7,2,75,-70,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.00,0.15,0.02,0.04,28.57%,1071.43%,1.00,,,,,
3/11/2020,ID-JT,Jawa Tengah,2,1,1,0,3,11,18,-26,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,0.05,0.08,0.03,0.30,366.67%,600.00%,,,,,,
3/11/2020,ID-JI,Jawa Timur,0,0,9,-9,9,30,196,-217,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0.00,0.22,0.00,0.74,333.33%,2177.78%,1.00,0.00,,,,
3/11/2020,ID-RI,Riau,0,0,0,0,1,0,0,1,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,0.00,0.16,0.00,0.00,0.00%,0.00%,1.00,1.00,,,,
3/11/2020,ID-SG,Sulawesi Tenggara,0,0,0,0,1,0,0,1,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,0.00,0.38,0.00,0.00,0.00%,0.00%,0.00,1.00,,,,
3/12/2020,ID-BA,Bali,0,0,0,0,1,1,1,-1,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,0.00,0.24,0.00,0.24,100.00%,100.00%,0.00,0.00,,,,
3/12/2020,ID-BT,Banten,0,1,2,-3,2,6,184,-188,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,0.00,0.19,0.09,0.56,300.00%,9200.00%,1.00,,,,,
3/12/2020,ID-JK,DKI Jakarta,2,1,4,-3,47,25,143,-121,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,0.18,4.33,0.09,2.30,53.19%,304.26%,,,,,,
3/12/2020,IDN,Indonesia,0,0,0,0,34,1,2,31,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.00,0.13,0.00,0.00,2.94%,5.88%,0.00,0.00,,,,
3/12/2020,ID-JB,Jawa Barat,1,0,0,1,8,2,75,-69,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.02,0.18,0.00,0.04,25.00%,937.50%,,0.00,,,,
3/12/2020,ID-JT,Jawa Tengah,0,0,0,0,3,11,18,-26,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,0.00,0.08,0.00,0.30,366.67%,600.00%,0.00,0.00,,,,
3/12/2020,ID-JI,Jawa Timur,0,2,8,-10,9,32,204,-227,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0.00,0.22,0.05,0.79,355.56%,2266.67%,1.00,,,,,
3/12/2020,ID-RI,Riau,0,0,0,0,1,0,0,1,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,0.00,0.16,0.00,0.00,0.00%,0.00%,1.00,1.00,,,,
3/12/2020,ID-SG,Sulawesi Tenggara,0,0,0,0,1,0,0,1,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,0.00,0.38,0.00,0.00,0.00%,0.00%,1.00,1.00,,,,
3/13/2020,ID-BA,Bali,0,0,0,0,1,1,1,-1,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,0.00,0.24,0.00,0.24,100.00%,100.00%,1.00,1.00,,,,
3/13/2020,ID-BT,Banten,1,1,0,0,3,7,184,-188,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,0.09,0.28,0.09,0.65,233.33%,6133.33%,,1.00,,,,
3/13/2020,ID-JK,DKI Jakarta,4,1,3,0,51,26,146,-121,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,0.37,4.70,0.09,2.40,50.98%,286.27%,2.00,1.00,,,,
3/13/2020,IDN,Indonesia,35,3,0,32,69,4,2,63,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.13,0.26,0.01,0.02,5.80%,2.90%,,,,,,
3/13/2020,ID-JB,Jawa Barat,4,0,4,0,12,2,79,-69,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.09,0.27,0.00,0.04,16.67%,658.33%,4.00,1.00,,,,
3/13/2020,ID-JT,Jawa Tengah,0,0,0,0,3,11,18,-26,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,0.00,0.08,0.00,0.30,366.67%,600.00%,1.00,1.00,,,,
3/13/2020,ID-JI,Jawa Timur,0,0,0,0,9,32,204,-227,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0.00,0.22,0.00,0.79,355.56%,2266.67%,1.00,0.00,,,,
3/13/2020,ID-RI,Riau,0,0,0,0,1,0,0,1,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,0.00,0.16,0.00,0.00,0.00%,0.00%,1.00,1.00,,,,
3/13/2020,ID-SG,Sulawesi Tenggara,0,0,0,0,1,0,0,1,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,0.00,0.38,0.00,0.00,0.00%,0.00%,1.00,1.00,,,,
3/14/2020,ID-BA,Bali,0,0,0,0,1,1,1,-1,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,0.00,0.24,0.00,0.24,100.00%,100.00%,1.00,1.00,,,,
3/14/2020,ID-BT,Banten,1,0,2,-1,4,7,186,-189,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,0.09,0.37,0.00,0.65,175.00%,4650.00%,1.00,0.00,,,,
3/14/2020,ID-JK,DKI Jakarta,2,1,1,0,53,27,147,-121,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,0.18,4.89,0.09,2.49,50.94%,277.36%,0.50,1.00,,,,
3/14/2020,IDN,Indonesia,27,1,6,20,96,5,8,83,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.10,0.36,0.00,0.02,5.21%,8.33%,0.77,0.33,,,,
3/14/2020,ID-JB,Jawa Barat,0,0,0,0,12,2,79,-69,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.00,0.27,0.00,0.04,16.67%,658.33%,0.00,1.00,,,,
3/14/2020,ID-JT,Jawa Tengah,2,0,1,1,5,11,19,-25,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,0.05,0.14,0.00,0.30,220.00%,380.00%,,1.00,,,,
3/14/2020,ID-JI,Jawa Timur,0,0,0,0,9,32,204,-227,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0.00,0.22,0.00,0.79,355.56%,2266.67%,1.00,1.00,,,,
3/14/2020,ID-KI,Kalimantan Timur,3,0,0,3,3,2,118,-117,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,0.84,0.84,0.00,0.56,66.67%,3933.33%,,,,,,
3/14/2020,ID-RI,Riau,0,0,0,0,1,0,0,1,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,0.00,0.16,0.00,0.00,0.00%,0.00%,1.00,1.00,,,,
3/14/2020,ID-SG,Sulawesi Tenggara,0,0,0,0,1,0,0,1,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,0.00,0.38,0.00,0.00,0.00%,0.00%,1.00,1.00,,,,
3/15/2020,ID-BA,Bali,0,0,0,0,1,1,1,-1,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,0.00,0.24,0.00,0.24,100.00%,100.00%,1.00,1.00,,,,
3/15/2020,ID-BT,Banten,1,0,5,-4,5,7,191,-193,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,0.09,0.47,0.00,0.65,140.00%,3820.00%,1.00,1.00,,,,
3/15/2020,ID-JK,DKI Jakarta,8,3,0,5,61,30,147,-116,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,0.74,5.62,0.28,2.77,49.18%,240.98%,4.00,3.00,,,,
3/15/2020,IDN,Indonesia,21,0,0,21,117,5,8,104,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.08,0.44,0.00,0.02,4.27%,6.84%,0.78,0.00,,,,
3/15/2020,ID-JB,Jawa Barat,0,0,0,0,12,2,79,-69,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.00,0.27,0.00,0.04,16.67%,658.33%,1.00,1.00,,,,
3/15/2020,ID-JT,Jawa Tengah,1,0,1,0,6,11,20,-25,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,0.03,0.16,0.00,0.30,183.33%,333.33%,0.50,1.00,,,,
3/15/2020,ID-JI,Jawa Timur,0,0,0,0,9,32,204,-227,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0.00,0.22,0.00,0.79,355.56%,2266.67%,1.00,1.00,,,,
3/15/2020,ID-KI,Kalimantan Timur,2,0,0,2,5,2,118,-115,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,0.56,1.41,0.00,0.56,40.00%,2360.00%,0.67,1.00,,,,
3/15/2020,ID-RI,Riau,0,0,0,0,1,0,0,1,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,0.00,0.16,0.00,0.00,0.00%,0.00%,1.00,1.00,,,,
3/15/2020,ID-SG,Sulawesi Tenggara,0,0,0,0,1,0,0,1,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,0.00,0.38,0.00,0.00,0.00%,0.00%,1.00,1.00,,,,
3/16/2020,ID-BA,Bali,0,0,0,0,1,1,1,-1,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,0.00,0.24,0.00,0.24,100.00%,100.00%,1.00,1.00,,,,
3/16/2020,ID-BT,Banten,1,0,4,-3,6,7,195,-196,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,0.09,0.56,0.00,0.65,116.67%,3250.00%,1.00,1.00,,,,
3/16/2020,ID-JK,DKI Jakarta,2,3,0,-1,63,33,147,-117,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,0.18,5.81,0.28,3.04,52.38%,233.33%,0.25,1.00,,,,
3/16/2020,ID-YO,Daerah Istimewa Yogyakarta,1,0,0,1,1,0,132,-131,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,0.28,0.28,0.00,0.00,0.00%,13200.00%,,,,,,
3/16/2020,IDN,Indonesia,17,0,0,17,134,5,8,121,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.06,0.51,0.00,0.02,3.73%,5.97%,0.81,1.00,,,,
3/16/2020,ID-JB,Jawa Barat,1,0,0,1,13,2,79,-68,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.02,0.29,0.00,0.04,15.38%,607.69%,,1.00,,,,
3/16/2020,ID-JT,Jawa Tengah,1,0,0,1,7,11,20,-24,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,0.03,0.19,0.00,0.30,157.14%,285.71%,1.00,1.00,,,,
3/16/2020,ID-JI,Jawa Timur,0,0,0,0,9,32,204,-227,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0.00,0.22,0.00,0.79,355.56%,2266.67%,1.00,1.00,,,,
3/16/2020,ID-KI,Kalimantan Timur,1,0,0,1,6,2,118,-114,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,0.28,1.69,0.00,0.56,33.33%,1966.67%,0.50,1.00,,,,
3/16/2020,ID-RI,Riau,0,0,0,0,1,0,0,1,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,0.00,0.16,0.00,0.00,0.00%,0.00%,1.00,1.00,,,,
3/16/2020,ID-SG,Sulawesi Tenggara,2,0,0,2,3,0,0,3,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,0.76,1.14,0.00,0.00,0.00%,0.00%,,1.00,,,,
3/17/2020,ID-BA,Bali,0,0,0,0,1,1,1,-1,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,0.00,0.24,0.00,0.24,100.00%,100.00%,1.00,1.00,,,,
3/17/2020,ID-BT,Banten,0,1,3,-4,6,8,198,-200,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,0.00,0.56,0.09,0.75,133.33%,3300.00%,0.00,,,,,
3/17/2020,ID-JK,DKI Jakarta,2,1,0,1,65,34,147,-116,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,0.18,5.99,0.09,3.13,52.31%,226.15%,1.00,0.33,,,,
3/17/2020,ID-YO,Daerah Istimewa Yogyakarta,0,0,0,0,1,0,132,-131,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,0.00,0.28,0.00,0.00,0.00%,13200.00%,0.00,1.00,,,,
3/17/2020,IDN,Indonesia,38,0,1,37,172,5,9,158,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.14,0.65,0.00,0.02,2.91%,5.23%,2.24,1.00,,,,
3/17/2020,ID-JB,Jawa Barat,11,0,0,11,24,2,79,-57,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.24,0.53,0.00,0.04,8.33%,329.17%,11.00,1.00,,,,
3/17/2020,ID-JT,Jawa Tengah,1,0,1,0,8,11,21,-24,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,0.03,0.22,0.00,0.30,137.50%,262.50%,1.00,1.00,,,,
3/17/2020,ID-JI,Jawa Timur,0,0,0,0,9,32,204,-227,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0.00,0.22,0.00,0.79,355.56%,2266.67%,1.00,1.00,,,,
3/17/2020,ID-KI,Kalimantan Timur,1,0,0,1,7,2,118,-113,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,0.28,1.97,0.00,0.56,28.57%,1685.71%,1.00,1.00,,,,
3/17/2020,ID-RI,Riau,0,0,0,0,1,0,0,1,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,0.00,0.16,0.00,0.00,0.00%,0.00%,1.00,1.00,,,,
3/17/2020,ID-SG,Sulawesi Tenggara,0,0,0,0,3,0,0,3,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,0.00,1.14,0.00,0.00,0.00%,0.00%,0.00,1.00,,,,
3/17/2020,ID-SU,Sumatera Utara,1,1,0,0,1,2,0,-1,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,0.07,0.07,0.07,0.13,200.00%,0.00%,,,,,,
3/18/2020,ID-BA,Bali,0,0,0,0,1,1,1,-1,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,0.00,0.24,0.00,0.24,100.00%,100.00%,1.00,1.00,,,,
3/18/2020,ID-BT,Banten,0,1,1,-2,6,9,199,-202,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,0.00,0.56,0.09,0.84,150.00%,3316.67%,1.00,1.00,,,,
3/18/2020,ID-JK,DKI Jakarta,1,1,0,0,66,35,147,-116,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,0.09,6.09,0.09,3.23,53.03%,222.73%,0.50,1.00,,,,
3/18/2020,ID-YO,Daerah Istimewa Yogyakarta,0,0,0,0,1,0,132,-131,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,0.00,0.28,0.00,0.00,0.00%,13200.00%,1.00,1.00,,,,
3/18/2020,IDN,Indonesia,55,14,2,39,227,19,11,197,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.21,0.86,0.05,0.07,8.37%,4.85%,1.45,,,,,
3/18/2020,ID-JB,Jawa Barat,5,1,1,3,29,3,80,-54,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.11,0.64,0.02,0.07,10.34%,275.86%,0.45,,,,,
3/18/2020,ID-JT,Jawa Tengah,3,1,0,2,11,12,21,-22,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,0.08,0.30,0.03,0.33,109.09%,190.91%,3.00,,,,,
