,text,Label
880,@metro_tv @jokowi gitu donk bosen setiap kunjungan sambil tebar baliho calon-calon. mantap pak @jokowi,positif
881,@indram22416683 @erickthohir @jokowi seperti biasa ya bang,positif
882,"@koharrasmadi1 @jokowi digoreng netijen, mas kohar!
zh ora sadar kena jebakan betmen.
@jokowi kok ditantang!
kuw… https://t.co/rjpoldtq2d",positif
883,"suasana pasar petisah pagi itu, kamis, 7 juli 2022, lebih ramai dari biasanya. presiden joko widodo dan ibu iriana… https://t.co/2dqrmrmnrk",positif
884,@erickthohir @jokowi ada yg pernah reply nya di bales sama @erickthohir ?,netral
885,"@jokowi beras khusus orka,iya kan p?.",netral
886,@unyilkucing24 @fredmansel @iqbaal_7 @detikcom @jokowi nyawa yang bungul...knpa harga bbm dibandingkan dengan ameri… https://t.co/3gvuvwsw8g,negatif
887,pemberian vaksinasi gratis untuk seluruh karyawan pt pelni adalah bentuk kepedulian dr pemerintahan presiden… https://t.co/gg8wkxvjvr,positif
888,@jokowi ini satu bukti pemimpin yg amanah..beliau melihat langsung pembibitan agar ketahanan kita tetap terjaga.... https://t.co/stv2jyx70c,positif
889,@veelaarhie @ccicpolri @bobbyandhika11 @jokowi @listyosigitp @divhumas_polri gak usah berharap pada kapolri dan pol… https://t.co/jmblsiuftk,negatif
890,"kasus polisi tembak polisi ini menarik untuk diikuti, kenapa tv belum ada yang wawancara irjen feedy sambo dan ist… https://t.co/dgocxfbgn4",positif
891,"rt @obay_kusut1981: 🤣🤣🤣🤣 rakyat indonesia jauh lebih cerdas dari isi kepala pemerintah.
@kemenbumn @jokowi @dpr_ri @ditjenpk https://t.co/n…",negatif
892,minta donasi utk menggugat proses vaksin yg dibuat pemerintah! @jokowi @pdi_perjuangan minta transfernya via bank… https://t.co/qwtwaky9w0,negatif
893,"ku harus ngetag siapa ya supaya akunnya ketutup terus orang-orang di dalamnya kena karma, gituh?! pak @jokowi tolong 😭",negatif
894,@hyang_wisnu @kemkominfo @platejohnny @jokowi kementerian lain anggaran di kurangi. namun @kemkominfo bersama denga… https://t.co/2hzquhjiau,positif
895,@genbewise @erickthohir @jokowi yg penting pencitraan dulu walau tujuannya baik🤭,negatif
896,@goal_id @jokowi tolllong paaaak,positif
897,"@pakguruhonorer @jokowi dan dia lupa apa yang sudah dia katakan, karena bisa jadi dia cuma disuruh baca",negatif
898,"@jumianto_rk @aprilialin @zul_hasan @jokowi orang yg sudah terlihat gak amanah di minggu pertama masa probation, dimana2 sih langsung pecat.",negatif
899,@erickthohir @jokowi lah itu tugas nya sekelas presiden cuma buat lingkungan rt kah?,negatif
900,@fredmansel @iqbaal_7 @detikcom @jokowi kalo negara punya anda ya gpp suruh pindah . anda siapa?,negatif
901,@jokowi @julbayur3 seperti mentri perdagangan iya kan pak?,netral
902,@yudhi_laksana @erickthohir @jokowi nah itu yg kita ga hbis pikir,negatif
903,@penjagajokowi1 @jokowi presiden indonesia yang berprestasi dan di akui dunia,positif
904,@jokowi catatan demokrasi di tv one. di sana ada sependapat dengan pernyataan pa ramli rizal karena saya mengalami… https://t.co/b4dtkgnkkp,positif
905,@kangerryudha @drsito3 @jokowi piye toh. dia itu di komenin krn kapasitas dia pejabat. aneh lu,negatif
906,@jokowi assalamualaikum bapak presiden mbok d sukani pekerjaan bapak saya orang proyek yg biasa borong tenaga sudah… https://t.co/rqsmrhqk0h,netral
907,@jumianto_rk @dimaselagie @zul_hasan @jokowi kalau @zul_hasan gk becus segera diganti saja pak @jokowi kerja koq malah promosi anaknya.,negatif
908,"@dimaselagie @maya83206301 @jokowi kalok kita lihat dari rekam jejak lama,,zulkifli hasan emang jelek'
tpi kita be… https://t.co/opcjxpub3p",positif
909,@erickthohir @jokowi hadeuhhhhh..ilmu ekonominye cetek amat..,netral
910,bagaimana mungkin seorang ajudan melecehkan seorang istri jenderal? sedang binatang peliharaanya saja ajudan harus… https://t.co/udw7a5cg7o,negatif
911,@olshop90069898 @erickthohir @jokowi hahhaha iya bang,netral
912,"semoga kasus ini bisa terang benderang di ungkap ke publik.
masyarakat hanya perlu mengetahui apa yg sebenarnya ter… https://t.co/qpgwtdu9fe",positif
913,@erickthohir @jokowi duh...mosok ngene seh,negatif
914,"@iqbaal_7 @detikcom @jokowi kalau baca berita yg lengkap jadi gak kelihatan bego, malaysia menahan harga bbm terseb… https://t.co/bftald1ab6",positif
915,"jokowi pro ekonomi rakyat - gejolak global beriimplikasi ke sektor perumahan
@jokowi https://t.co/otbqktkrzh",positif
916,"@genbewise @erickthohir @jokowi owh jadi memberi bantuan dapat memacu pertumbuhan ekonomi?
kabarnya sejak beliau m… https://t.co/sbgrsknack",netral
917,@panca66 klo smua orang d belakang pak @jokowi belanja dan investasi semua d indo. bangkrut jauh bayangan https://t.co/gxq4u229hc,negatif
918,"@genbewise @erickthohir @jokowi itu salah satu pasar dgn roda perputaran uang nya triliunan. tanah abang aja kalah.
udah mirip belum",negatif
919,"@oshiiiiiinnn_50 @erickthohir @jokowi hhhahaa
saumur saya gen kakara 2019 kamari miluan nyoblos presiden
ehh hasiln… https://t.co/i0ryevykf8",negatif
920,"@pbpgri_official @eka_harijanto @kemdikbud_ri @darmaningtyas @iwanpranoto @jokowi mohon maaf bpk/ibuk, tolong diada… https://t.co/w59wjoherr",netral
921,"china membangun dgn printing money berdasarkan project.
@jokowi membangun berdasarkan utang.
jelas kan sampai dim… https://t.co/ijdxesmgym",negatif
922,@jokowi lanjutin impor cuk 😅🤣🤣,positif
923,@_pointbroo @jokowi malu²in 😞😞,negatif
924,@bumiputra_nkri @arunariftan @allforo92306218 @antaz345 @cnnindonesia @mahdlarmy @jokowi @dennysiregar7 kamu sadark… https://t.co/65zbutlxw9,negatif
925,@ridlwandjogja @kumparan @luhutbinsarfans @karniilyas @kspgoid @jokowi @pak_jk @rosianna766hi @ridwankamil… https://t.co/fnico3gt1q,netral
926,"jokowi gas pol pemerataan pembangunan - indonesia resmi punya 37 provinsi
@jokowi https://t.co/zkpqo42rs8",positif
927,"@erickthohir @jokowi rakyat daaah muak dgn yg sprti ini
seakan2 merakyat tapi semua pada naik haaadeee",negatif
928,@kementan @jokowi @syahrul_yl @kemensetnegri @kspgoid bisa didapat dimana itu vub nya min?,netral
929,"rt @hyang_wisnu: dorong potensi pasar, kominfo-agi cetak pengembang gim lokal
@kemkominfo terus bekerja sama dengan berbagai pihak untuk m…",positif
930,@hyang_wisnu @kemkominfo @platejohnny @jokowi pemain gim indonesia menghabiskan mayoritas waktu bermain di ponsel p… https://t.co/8kdkwi8prl,positif
931,@hyang_wisnu @kemkominfo @platejohnny @jokowi startup akan melakukan sesi coaching tambahan dan pertemuan rutin set… https://t.co/rvlwcpcjwu,positif
932,"@kangerryudha @umyka___ @drsito3 @jokowi so iye luh, anjing.",negatif
933,rt @eka_harijanto: ppdb zonasi @kemdikbud_ri @pbpgri_official @darmaningtyas @iwanpranoto cc @jokowi https://t.co/enoahuewvs,positif
934,"rt @keisauus: pencairan blt dana desa desa purwoasri dan wringinpitu
#tppjawatimur
#tppbanyuwangi
@jokowi @halimiskandarnu
@kemendespdtt
@…",positif
935,rt @hendrahanifah: @democrazymedia kira2 partai apa yg bisa dibeli seperti itu ya? coba tolong jelaskan pa @jokowi,netral
936,@sandperantau @erickthohir @jokowi golput jalan ninjaku 🤣,netral
937,"hai, aku membagikan wisata dari aplikasi desa wisata nusantara @jokowi @halimiskandarnu @taufikmadjid71… https://t.co/surg3yrtta",positif
938,@rinichan02 @jokowi jozzzzzzz 😎,positif
939,"rt @kitanks: ""saya minta semua menteri fokus bekerja. kalau menteri perdagangan ya urus yang paling penting seperti yang saya tugaskan kema…",positif
940,"jokowi gas pol diplomasi internasional - negara g20 dimunta atasi ketimoangan investasi hijau
@jokowi https://t.co/zg7yoll2ko",positif
941,polri itu adalah pengungkap kebenaran dan kejahatan bukan jadi pembohong untuk menutupi kejahatan dan kebenaran li… https://t.co/ojafzknwiq,positif
942,@jokowi sampai kapan petani sawit dibiarkan menderita? apakah sampai jatuh miskin semua? jangan dikatakan tingkat k… https://t.co/9twsfsrh3p,negatif
943,@yaniarsim @jokowi yuuu ah 3 priode 😝,positif
944,@erickthohir @jokowi itu bukan cara membantu rakyat. tetapi cara supaya 3 periode.,negatif
945,@erickthohir @jokowi ada aqua?,netral
946,@android_ak_47 rakyat indonesia siap penjarakan jokowi segera. @jokowi,negatif
947,@gratisterbaik @by_blackangel @jokowi up,netral
948,"@jokowi pak president jokowi ,saya suka baca buku. https://t.co/mrun9kjhe1",positif
949,@antros21 @elutong @jokowi mungkin dia menganggap rakyat disini mah cemen gak bakal berani seperti disana.,negatif
950,@antonnbnj1 @benzohar19 @mskaban3 @jokowi nah mrk kan emg boneka nya sana bro.,negatif
951,rt @__rismawidiono_: gubernur jawa tengah @ganjarpranowo satu suara dengan perintah presiden @jokowi terkait penggunaan masker di luar ruan…,positif
952,@kemkominfo buktikan kemampuan kalian dibidang digital.. tutup semua judi online yang beredar marak di indonesia..… https://t.co/rfjnxjnhld,positif
953,"rt @sirajapadoha: presiden @jokowi.
air adalah kunci bagi ketahanan pangan, kemandirian pangan dan kedaulatan pangan.
karena itulah, kita…",positif
954,@ronaldlampard8 indonesia makin kereeen !! trims pak @jokowi ! 👍😎😎👍,positif
955,@eka_harijanto @kemdikbud_ri @darmaningtyas @iwanpranoto @jokowi terdapat beberapa catatan dan pengaduan terkait pp… https://t.co/f3zz3qsrwg,positif
956,@sirsazly @amer7211 @jokowi dgn satu panggilan akan merubah segalanya,positif
957,@sirulhaq @jokowi airnya belum ngumpul mungkin atau irigasinya yg blm jadi?,netral
958,"@oshiiiiiinnn_50 @erickthohir @jokowi asal njeplak pak erik
modelan ky gini mau nyapres
ambyarrr mak 😁😂",negatif
959,@rinjanijb @mybagaspati @jokowi ya.. kayak pengamat bola. orang yg kebanyakan omong rata2 gak bisa kerja.,negatif
960,@jokowi faktor pemicu kenaikan harga bbm di indonesia https://t.co/akwbtotfkv,positif
961,@kicaupenajam @jokowi kalau nurunkan ga bisa bray karna kita impor dari rusia... tapi kalau mensubsidi bisa sih...,netral
962,@jokowi harga bbm non subsidi naik pada 10 juli 2022 https://t.co/tjhtwmajue,positif
963,@uyaboira duh pak @jokowi sampeyan udah ngga punya beban.. tapi kok milih menteri bisa model begini.. susah kah pa… https://t.co/rna1icah7x,negatif
964,"@jokowi gak ada guna min. bilang ke dia, gak perlu pencitraan. buat harga kebutuhan pokok, listrik, bbm murah. jang… https://t.co/rbz3yyspjo",negatif
965,@rajajuliantoni @jokowi berikut ss wa group pemberitahuan untuk proses berikutnya. mohon bantuan &amp; bimbingannya jik… https://t.co/do54bsewrc,netral
966,rt @raymondharve: blunder lagiii lu @jokowi,negatif
967,@sandperantau @erickthohir @jokowi mknya... kecuali 270juta jiwa dibagi semua😂😂😂,negatif
968,@democrazymedia pak @jokowi .... srilangka adl. warning... kalo rakyat dah bergerak habis semua. kkn. meraja rela.… https://t.co/anqwxkwrxc,negatif
969,@jokowi di kampung kami kekurangan pupuk,negatif
970,"@m45broo_ hopeless penegakan hukum untuk roy suryo, helmi felis dan lainnya . bagm menurut pak menkopolhukam… https://t.co/wbrqrrarbe",netr
971,@jumianto_rk @zul_hasan @jokowi ini mentri bukan utk beresin masalah malah nambah,negatif
972,@jumianto_rk @zul_hasan @jokowi mantan besan https://t.co/u9a7onnlpf,netr
973,@erickthohir @jokowi lapangan kerja di perbanyak,positif
974,"@jokowi manfaat waduk ini akan terbukti ribuan tahun ke dpn.
jika kita kelak jadi pemimpin,maka jgn pelit merancang… https://t.co/ieyeklubyg",positif
975,@antonnbnj1 @benzohar19 @mskaban3 @jokowi ibarat pura2 musuhan dlm hal kecil tpi ada sasaran lanjutan yg lbh besar.,positif
976,@kusumajati24031 @getpamungkas @fredmansel @iqbaal_7 @detikcom @jokowi kadrun itu otak nya dikit jarang mikir sukan… https://t.co/cfgcselctb,negatif
977,"rt @jokowi_isdeath: brutal brutal amat sangat brutal, kebijakan pemerintah sangat menindas rakyat kecil..
yg katanya partai wong cilik podo…",negatif
978,"rt @3hakuna_matata7: @maladipa terlalu beruntung si @zul_hasan dimarahi pak @jokowi , dulu dimarahi sama bintang film hollywood aja cuma bi…",negatif
979,"Saat ini, hampir semua negara mengalami kesulitan pangan, energi, bahkan ekonomi akibat pandemi dan perang di Ukraina. Kita bersyukur karena masih mampu mengendalikan situasi sulit ini.",positif
980,"Utk yg baru mengikuti soal kekisruhan pariwisata di Flores hari2 ini, ini inti soalnya: 1. Pemerintahan Presiden @jokowi memberi kuasa kpd setidaknya 4 perusahaan ini utk berbisnis sarana dan jasa wisata di dlm TN Komodo. 2. Tarif masuk dinaikkan jd 3,75 jt, dikekola PT Flobamor",positif
981,"Momen berharga yg tidak akan bisa dilupakan, untuk kali ke 3 berkesempatan berjumpa",positif
982,"“Subsidi terhadap BBM itu sudah sangat terlalu besar, sekarang sudah Rp502 triliun. Negara mana pun enggak akan kuat menyangga subsidi sebesar itu. Tapi sekali lagi alhamdulillah kita masih kuat menahannya sampai sekarang yang patut kita syukuri bersama-sama,”",positif
983,Tangkap seluruh bandar judi online @jokowi @DivHumas_Polri @ListyoSigitP https://twitter.com/cnnindonesia/s,positif
984,Pasangan ini sangat terkenal dan di hormati oleh negara2 di dunia  Pa @jokowi dan ibu Iriana,positif
985,Indonesia dibawah kepemimpinan presiden @jokowi emang keren #jokowi,positif
986,"Lagu Indonesia Raya dinyanyikan dlm Bhs Jepang + Indonesia secara sangat heroik, pada kunjungan Pak ⁦@jokowi⁩ di Jepang. Opo sampeyan ora ikut bangga..? 🤩🤩😍😍Luar biasa 👍🏼💪🏼❤️🇮🇩",positif
987,Presiden @Jokowi dan Ibu Iriana Tiba di Seoul ,netral
988,Ketika generasi kreatif Indonesia lg semangat2nya untuk maju di kancah internasional tiba2 dijegal oleh menkominfo @jokowi,positif
989,"Presiden @Jokowi menghadiri acara Zikir dan Doa Kebangsaan 77 Tahun Indonesia Merdeka, yg digelar di Halaman Depan Istana Merdeka, (01/08/2022). Pelaksanaan acara ini menandakan dimulainya rangkaian kegiatan peringatan HUT ke-77 RI. #jokowi",positif
990,Cemen ah Pak @jokowi,negatif
991,"Wogh!! Ini sih kena Pak @jokowi! Sebaiknya perpanjang jabatan jadi 10 periode saja Pak, sebab jika turun di tahun 2024 Bapak bisa diadili!",positif
992,Sekretariat Presiden mengajak seluruh lapisan masyarakat untuk turut serta mengikuti Upacara Peringatan Detik-Detik Proklamasi dan Upacara Penurunan Bendera Sang Merah Putih pada 17 Agustus 2022 mendatang.https://youtu.be/OY1V0kEG6dA @jokowi,positif
993,Luar biasa pak Jokowi teguh pada pendiriannya apapun resikonya. Yang pasti beliau sudah memperhitungkan dengan matang. Di tangan pak Jokowi cita-cita UUD 45 khususnya pasal 33 terwujud nyata. Sungguh pak @jokowi anugerah bagi bangsa Indonesia.,positif
994,"Ada 3 proyek pemerintah @jokowi yg berpotensi jadi Proyek Mega Mangkrak, yg jikapun tidak akan dibayar sangat mahal oleh rakyat: 1. Kereta Cepat Jakarta Bandung. 2. Food Estate. 3. IKN.",positif
995,Presiden @Jokowi Bertemu Chairman Hyundai Motor Group #KabarKabinet https://setkab.go.id/presiden-jokow,netral
996,"Patuhi Kebijakan Kominfo, Alibaba Cloud Daftar PSE “Kami yakin, kami dapat mematuhi dan mengikuti aturan regulator lokal (PSE Kominfo) demi keberlangsungan bisnis Alibaba,” jelas Leon Chen @kemkominfo @PlateJohnny @jokowi",positif
997,"Presiden @jokowi disambut artis K-Pop asal Indonesia Dita Karang ketika berkunjung ke Seoul, Korea Selatan",positif
998,Dengarkan saran ini: Coba audit harga keekonomian bbm yg disodorkan pertamina ke pemerintah deh. Dari temuan audit itu nanti pak @jokowi akan bisa menurunkan beban subsidi tanpa menaikkan harga bbm.,positif
999,Bandara udara Budiarto di Politeknik Penerbangan Indonesia Curug Tangerang akan disiapkan sebagai pengembangan kegiatan logistik dan pemeliharaan pesawat.Sehingga membuka lapangan kerja bagi taruna PPI dan masyarakat. @jokowi Gaspol Infrastruktur,positif
1000,"Dalam acara Zikir dan Doa Kebangsaan 77 Tahun Indonesia Merdeka tadi malam, Pak @jokowi mengatakan, ""Marilah kita berdoa bersama, berzikir bersama memohon kepada Allah Swt. agar negara kita selalu dilimpahi oleh pangan dan energi dan kita tidak kekurangan akan hal itu.""",positif
1001,"Memang hebat orang pilihan pak @jokowi ini, lulusan USU Magister Ilmu Komunikasi, tpi nyuruh perusahaan luar yg ga da hubungannya untuk daftar PSE demi ""meningkatkan kemajuan teknologi dan bisnis di Indonesia"". Yaelah ngapian luar mikirin bisnis Indo.",positif
1002,"Kunjungan Kehormatan Presiden @jokowi dan Ibu Iriana yang diterima oleh Kaisar Jepang Naruhito dan Permaisuri Masako di Istana Kekaisaran, Jepang.",positif
1003,Berbagai upaya dilakukan Indonesia untuk melakukan evakuasi dan mengamankan para WNI. 55 WNI yang disekap di Kamboja telah diselamatkan. @jokowi Gaspol diplomasi internasional,positif
1004,"Sebagai tindak lanjut perintah Presiden @jokowi sekaligus untuk mencegah terulangnya  banjir bandang di Parigi Moutong, Sulawesi Tengah, Kementerian PUPR akan melakukan sejumlah penanganan teknis dari hulu ke hilir. #SigapMembangunNegeri",positif
1005,"Dengan memanfaat teknologi, jangan heran kalau RRT mampu antisipasi krisis pangan. Mulai dari persiapan media tanam, pemilihan bibit, persemaian, penanaman, perawatan lahan, pencegahan hama, hingga pemanenan memanfaatkan teknologi. @jokowi @budimandjatmiko @Kemenperin_RI",positif
